Molecule,SMILES,Fingerprints,Keck_Pria_AS_Retest,Keck_Pria_FP_data,Keck_Pria_Continuous,Keck_RMI_cdd,FP counts % inhibition
SMSSF-0049885,c1cc2n(c1)CCN(C2c3ccc(cc3)F)C(=O)Nc4cccs4,0000000000000010000000000000000000000000000101000000000000000000100010000000010000010000001000010000000000000000000000000000010010000000000000000000000000000000100000000000000001000000000000000000000000000000000000000010000000000000000000000110000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000010010000000000000000100100000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000101000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000100010000000000000000000000001000000000000000000000001000000000000000000000000001000000000000000000000000000000000000000000000010000010000000000001000000000000001000000000000000000000000000000000000000001000000000000000000000001000000000000000000011000000000100000000000000000000111000000010000000000000000000000000000000000000000000000000000000000000010000000000000000000010000,0,0,9.77246323197,1.0,42.0
SMSSF-0049933,c1ccc2c(c1)CCN(C2)[S-](=O)(c3ccc(cc3)C(=O)NNc4nc5c(ccc(c5s4)Cl)OC)[O-],0000000000000000000000000000000001000000000010000000000000000000100000000000000000000000000000100000010000000000000000000000000010010000000000000000010000000000001000000000000100000000000000000000000000000000000010000000000000000000000000000010000001000000000000000001000000000000000001000000000000000000101000100000000000000000000000000000000000000000000010000100001000000000101000000100000000000000000010000000000001000000000000000000000000001000000000001000000000100000000000000000001000000000000000010010000010000000000000000000000001000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000000000010000000010000000010000001000000101000000001000000000010000100000000000001100000000001000001010000000000100000100000000000000000000000000000000000000000000000000000001000000000000000000000001000000000100000001010000000000001000000000000000000000000000010000000000000000010000000000100110000000010000000000100000000000000000000000000000000000000000000000000000000000000000000000000000,0,0,-7.0530980773800005,1.0,48.0
SMSSF-0050400,c1cc(sc1)[S-](=O)(N2CCCC2C(=O)Nc3c(c4c(s3)CN(CC4)C(=O)C)C(=O)N)[O-],0000100000000010000000000000000001000000001000000010000000000000100000000000000000010000000010000000000000000000000010000000000010000000000010010001000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000001000000001000000001000000000000000100000001100000000000000000000000000000000000000000001010000100000000000000000000010000000000000000000000000000000000000000000000000000000000000010001000001000000000000000000000001000000000000000000000000000000000001000000000000001000000000001000000000000000000000000000001000000000000100000000000100000000000000000000000000000000000000000000000000010010000000000000010000001000000000000110000000000000000000000001100000000001000001000000010000000000000000000000000000000000010000000000000001000000000000001010100010000010000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000100010000000010000000000000000000000000000000000001000000000000100000000000000000000000000000001010000,0,0,-3.6452638599699996,1.0,126.0
SMSSF-0050475,c1ccc(cc1)CN2CCN(CC2)C(=O)Nc3c[nH]c4c3cccc4,0000000000000000000000000000000000000000001000000000000000000000100000000010000010000000001000000000000000000000000000010000000010000000000000000000000000000000000000000000000100000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000000000011000000000010000000000000000000010000000000000000000000000000000000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000000000000000000001000000000001000100001000001000001000000000001000000010000000000000000100000001000000000000011000000000000000000000000000000000000000001000001000000000000000000000000000000000000010000000000000000000100000000000010000000010000000000000000000000000000000000100000000000000100000000000000000000000000000000000000,0,0,-3.27874604399,1.0,156.0
SMSSF-0050476,c1ccc(c(c1)C)Cn2cccc(c2=O)C(=O)Nc3cccc(c3Cl)Cl,0000000000000001000000000000000001000000000000000000000000000000100000000000010010000000001000010000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000000000000000010000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000010000000000100100000000000000000000000000010000000001100000000000000000000000000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000001000000010000000001000000000000100000000000000000000000000000000000000000001000000000001000000000000000000000000000000000000000000000000100000000000000000000000000010000000010100000000001000000000000000000000000010000000000000000000000000001000000000000001000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000000000101000000000000000000000000000000000000000000010000000000000000000000000000000000000000010010000000010000000000000000000100000011000000000000100000000000000000000001000000000000,0,0,1.1108834580700002,1.0,49.0
SMSSF-0050519,c1ccc2c(c1)c(c[nH]2)NC(=O)N3CCN(CC3)c4ccccc4Cl,0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000001000000000000000000000000000010000000010000000000000000000000000000000000000000000000100000000000000000000000010000000000000000010000000000001000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000100001000000000000000000000011000000001010000000000000000000000000000000000000010100000000000000000000000000000000001000000000001000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000001000000000001000100000000000000000000000000000000000000000000000000000000010000000000000000000000000010000000010000000000000000000000000000000000000000000000000000001000000000001000000001000000000000000000000001000000000000000000000000000000001000000000000011000000000000000000000000000000000000000001000001000000000000000000000000000000000000010000000000000000000100000000000010000000010000000000000000000000000000000000100010000000000100000000000000000000000000000000000000,0,0,24.200782780999997,1.0,35.0
SMSSF-0050521,c1ccc2c(c1)c(c[nH]2)NC(=O)NCc3ccccn3,0000000000000000000000000000000000001000000000000000000000000000100000000000000010000000001000000000000000000000000000010000000011010000000000000000000000000000000000000000100100000000000000000000010010000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000001000000000000000100001000000000000000000000010000000000000000000001000000000000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000001000000000000000000000000000000000000001000000000101000000001000000000000000000000001000000000000000000000000000000001000000000000011000000000000000000000100000000000010000001000001000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000,0,0,11.026137611500001,1.0,28.0
SMSSF-0050825,c1cc2c(nc1)n(c(=O)c(c2)C(=O)Nc3ccc(cc3)c4nc5ccc(cc5s4)C)C,0000000000000000000100000000000001000000000000001000010000000001100010000100000000000000000000000000000000000000001000000100000010000000100000000000000000000000001000000000000000000000000000010000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000001000000000000000000000010000000000000000000000000000000000000000010000000000000000000001000000000000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000001000000000000000001000000000000000001000000000000000000000000000000000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000001001000000000000000000000010000000000000000000000000001000100000000000000000000100000000000000000001000000000000000000001000000100000001000000000000000000000001000000000011001101000000000000000000000000010000000001000000010010000000000000101000000000000100000000010000000000000000001000000100000100000010000000000000000000000000000000000000010000000000,0,0,0.108876291328,1.0,74.0
SMSSF-0051047,c1ccc(cc1)Cn2c3c(cccn3)cc(c2=O)C(=O)Nc4ccc(cc4OC)[N+](=O)[O-],0000000000000000000100000100000001000000001000001000000000000001100010000000000010000000000000000000000000000000000000000000000010000010000000000000000000000000000000000001000100000000000000000000000010000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000010000000000000000000010000000000000000000010000000000000000000001000000000010000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000001000000000000000001000000010000000001000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000001000000000000000000000010000000000000000000100000000101000100000000001000000000001000000000000000000000000000000010000101000000000100001000000000000000000000001100000100110001101000000000000000000000000010000000000000000010000000000000000000000100000000000000000010001000000110000000000000000000100000000000000000000000000000000000000000000000000010000,0,0,-1.67165471945,1.0,62.0
SMSSF-0051726,c1cc(oc1)c2c(sc(n2)NC(=O)CSc3c4cn[nH]c4ncn3)c5ccco5,0000000000000000000000000000000010000000010000000000000000000000100000000010000010000010001000001000000000000000000010000100000010000000000000000001000000000000001000000000000000010000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000010000010000000001000000010000000000000010000000000000000000001000000100000000000000000000000010000000000000000010010000000000000000000000000100000000000000001000000010000001000000000000000000000100000000100000000000000000000000000000000000000000000100000000000000000000000000000000001000000001000000000010000000000000000000000000000010000010000000000000000001000000000000000000000000000000000000001000000000001000000001000000100000010001000000000000000000000000000100001100001000000000000001000000000000001000000001000000001000000001000000000000000000000000000000000000000000010000000010000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0,12.0253070443,1.0,66.0
SMSSF-0051888,c1ccc2c(c1)CC(N2C(=O)Nc3cccs3)C(=O)N,0000000000000010000000000000000000000000000000000000000000000000100010000000000000000000000000000000000000000000000000000000010010000000000010000001000000000000000000000000000101000000000000000000000000000000000010000010000000000001000000000100000000000000000000000000000100000000000000000001000000000000000000000000000000000000000000000001000000000000000010000000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000001000000000001000000010000000000000001000000000000000000000010000000001000000000000000000000010000000000000000000000000010000000000000001000000001000000001000000000000000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000001000000000000001000000000000000000000000000000000000000001000000000000000000000001000000000000000000010000000000000000000000000000000010000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000010000,0,0,0.193885300531,1.0,23.0
SMSSF-0052227,c1ccc(c(c1)CNC(=O)C(=O)NCCCn2ccnc2)Cl,0000000000000000000000001000000000000000000000000000000000000000100000000000010010000000000000000000000000000000000000000100000010000000000000000000000000000000000000000000000100000000001000000000010000000000000000000000000000000000000000000000000010000001000000000000000000000000000000000000000100000000001000000000000000000100000000000000000000000110000011000000001000000000001000000000000000000000000000010000100000000000000000000000000100000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000001000000000001000001000000000000000000000000000000000000000000000000001000000000000000000010000000010000000100000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000011000001001000000000000000000000000000000000010000010000000000000000000000000000000000000010010000000000000000000000000000001000000010000000000000000000000000000000000000000000000000,1,0,84.7881923313,0.0,-10.0
SMSSF-0052266,c1cc(c2c(c1)sc(n2)N(C(=O)c3ccco3)CCCn4ccnc4)C,0000000000000001000000000000000001000000001000000100000000000000100000000000010010100000000000000001000000000000000000010100000000000000000000100000000000000000001000000000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000100000011000000000100000000001000000000000000000000000000000000000000000000000000000000000100000000000000000000010000000000001000000000000000000010000000000000000000000000000000001000000000000000000000000000000000000000000000000001010000000000000000000000000010000000000001000000001000000000000000000010000010000000000000000001000000100000000000000010100000000000000000000000001000100000000000000000000000000000000000000000000000000001000100000000000000000001000000000000000000000001000000000011000001000100000000000000000000000000010001010000010000000010000000000000000000000001000010010000000000000000000100000000100000000001000000000000000000000000000000000000000000000000,1,0,45.253382933100006,0.0,-9.0
SMSSF-0052417,c1cc(cc(c1)[N+](=O)[O-])NC(=O)C(=O)Nc2ccc3c(c2)OCO3,0000000000010001000000000000000000000000000000000000000000000000100000000000000100000000000000000000000000000000000000000000000110000000000000000000000000000000000000000001000000000000101000010000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000010000000000000000000000000010000010000000000000000000000000000000000000000000000100000000000100000000001000001000001000000010000001000000000000000000000010000000010000001000000000000001000000000000000000000000000000110001000001000000000000000000000000010000010000000000010000000000000000000000100000000010000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0,1.7406307154099998,1.0,67.0
SMSSF-0052580,c1ccc(cc1)C(=O)Oc2ccc(cc2Cl)N[S-](=O)(c3ccc4ccccc4c3)[O-],0000000000000000000000100000000000000000000000000000000000000001100000000000000000000010000000100000000000000000000000000000000010000000000000000100000000000000000000000000000100000000000000010000000000010000000010000000000101000000000000000000000000000000000000000001000000000000000001000000000000000000001000100001000000100000000000000000000000000000000010000100001000000000001000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000000000000000000000000100000001000000000000000000000000000000000000000001010000000010000000000000000000000000000000000010000000001000100000100000000001000001010000000000000000000000000000000000000000000000000000000000000000010000001000000000000000000000001000000000001000001000000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000000100000000000000100000000000000000000000000000000000000000000000000000000000000,0,0,-6.08401783953,1.0,20.0
SMSSF-0052582,c1ccc2c(c1)c(cc3c2oc(c3C(=O)C)C)N[S-](=O)(c4ccc(cc4)Br)[O-],0000000000000000000010000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000100000000010000000000000000000000000000000100000000000000000000000010000000000000000000000100000000000000100000000000000000000000000001000000000000000001000000000000000000001000000000000000000000000001000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000000000000000000001000000100000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000100000100000000000000000000100000000000000000100000000000000000000000010000010000000001000000000000000001000000001000010000000000100000100000000001010001010100000000000000000000000000000000000000000000000000000000000100010000001000000000000000000000000000100000000000001000000000000000000000000010000000000000000010000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000,0,0,-6.3224813179199995,1.0,22.0
SMSSF-0052666,c1ccc(cc1)C2c3cc(ccc3NC(N2CC(=O)OCC)c4ccccc4F)Br,0001000010000000000000000000000001000000000000000000000000000000100000100010000010000000001000000000000000000000000000000000000000000100000000000001000000000000000000100000000100000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000001000001000000100000000001000000000000000000000000000000000000000000010000010000000010000000000000000010100000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000100100000000000000000000000000001100000000010000000000000000000000000000000000000000010010011000000000000000000000000001010000000000000000000000000000000000000100000000000000000000000000000000000000001000000001000000000000000000000000000000001000001010000000000000000110000000000000000010000000000100001000000000001000000000000010000000000000000100000100000001000000000000000000000000000000000000000000100000000010000,0,0,8.97678669561,1.0,23.0
SMSSF-0052768,c1cc(nc(c1)C(=O)Nc2nc3c(s2)C(=O)CC(C3)(C)C)C(=O)Nc4nc5c(s4)C(=O)CC(C5)(C)C,0000000000000001000000000000000001001000000000000000000000000000100000000000000000000000000000000000000010000000000000000000000010000000000000000000010000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000100000000000000000000000010000000000010010000000000000000000000000000000000000010000000000000000000001000001100000000000000000100000000000000000000000000000000000000000000000000000000000100000001000000000000001000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000010001000000000000000000000000010000000010000000000000001000000000000000000000000000000000000000000000000001000000000000000000000000100000000000000000000001000010000000000001000000000000001000000000000000000000001000000010000000001000001000000000000000000000000000000000000010000000000000000000000000000001010000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0,-0.0056497204886899995,1.0,70.0
SMSSF-0052798,c1ccc2cc(ccc2c1)[S-](=O)(Nc3cc(c(c4c3cccc4)O)Br)[O-],0000000000000000000010100000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000010000000000000010000000000000000000000001000000100000000000000000000000010110000000000000000000100000000000000100000000000000000000000000001000000000000000001000000000000000000001000000001000000100000000001000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000010000000000000000000100000000100000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000100000100000000001010001010000000000000000000000000000000000000000000000000000000000000000010000001000000000000000000000001010000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000,0,0,50.84851583060001,1.0,20.0
SMSSF-0052802,c1cc2cc(cc3c2c(c1)C(=O)N(C3=O)O)N,0000010000000001000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000100010000000000000000000000000000000000000000100000000000000000010000000010000000100000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000001000000000000000001000000000000000000000000010001000000001000000000000000000000000000000000000000000000010000000000000000000000001000000000000000000000001000000000000000000000010000000000000000,0,0,-17.137379916300002,1.0,123.0
SMSSF-0052809,c1ccc2c(c1)nc(s2)c3nc4ccc(cc4s3)OC,0000000000000000000000000000000001000000000000000000000000000000100000000100000000000000000000000000000000000000001000000000000000000000000000000000000000000000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101000000000000000000000000000000100000000000000000000000000000000010000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000110000000000000000010000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000001000000000000000000010000000000000000000000100000001000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000001000000000100000001000000000000000000000000010000000001000000000000000000000000100000000000000000000000000000000000001000000000000100000000000000000010000000000000000000000000000000000000000000,0,0,-22.6094101611,1.0,16.0
SMSSF-0052846,c1ccc(cc1)C(=O)c2ccc3c4c2cccc4C(=O)N(C3=O)c5ccc6c7c5cccc7CC6,0000000001000001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000001000000000000000000010000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000110000001000000000001000000000000000000100010000100000000000100000000000000010000010000000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000010000000000000000010001000000000000000000000000000001000000000001000000000000000000000000100000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000001000000000000000000000000000001000000000001010000000000000000000000000000000010000000010000000000000000000010001100000100000000000000001000000000000000000000000000000000000000,0,0,26.8419609543,1.0,37.0
SMSSF-0052960,c1cc(oc1)c2cc(nc3c2c(c(s3)C(=O)Nc4ccc(cc4)C(=O)OCC)N)c5ccc(cc5)C,0000000000000000000000000000000001000000001000000000010000000000100000000000000010000000000000000000000000000000000000000100000010000000100000000101000000000000001000000000000000000000000000010000000000000000010000100000000000000000000100000000000000000000000000000000000000010000000000000000001000000000000000000000000000000000000000000000000000000000100010000100000000000000001000100000000000000000000000100000000000000000000000000100000000000000000000000000000000000000001000000000001000000000001000000000000100000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000001000000000010000000000000000000000000000000010000010000000000000000101000000000000000000010010000000000000000000000000001000000000000000000000000001000001000000000000000000000100000100001000000100000001000000000000000010000001000000000001000001000000000000000000000000010000000000000000010010000010000000000000100000000000000000000000000000010000001000001001000000000000000010000000000000000000000000000000000000000000,0,0,-4.0123555251,1.0,89.0
SMSSF-0053370,c1cc(sc1)c2c3c(c4c(c(sc4n2)C(=O)NCc5ccc6c(c5)OCO6)N)CCCC3,0000100000010010000000000000100000000000001000000000000000000010101000000000000010000000000000000000000000000000000000000000000010000000000000000001000000000000001000000000000000000000000000000000010000000000000000000000000000001000000000000100000000000001000000000000000000010000000000000000000000000000000000100000001000010100000000000000000000000000000010000100000100000000001000110000000000000000000000100000000001000000001000000100000001000000000000000000000000000000000000000000001000100000000000000000000100000000000000000000000000000001000001000010000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000010000010000000000000000001000000000000000000000000000000000000001000000000001000100000001000000000000000010000000000000000000010000100000000001000000000000001000001000000000000000001000000010000000001000000000000000000000000010000010000000000010000000000000000000000000000000010000000000000000000000000000000001001000000000000000000000000010000000000000000000000000000000000,0,0,-4.9984495008,1.0,39.0
SMSSF-0053458,c1cc(oc1)c2c3c(c4c(c(sc4n2)C(=O)C)N)CCCC3,0000100000000000000000000000100001000000000000000000000000000000101000000000000000000000000000000000000000000000000000000100000000000000000000000001000000000000001000000000000000000000000000000000000000000000010000000000000000001000000000000000000000000000000000000000000000010000000000000000100000000000000000100000000000010000000000000000000000000000000010000100000100000000001000100000000000000000000000100000000001000000000000000100000000000000000000000100000000000000001000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000001000000000000000000000000000000000000001000000000001000000000000000000100000001000000000000000000000000000100000100000000100000000001000000000000000000000001000000000000000001000000000000000000000000000000000000000000010000000010000000000000000000000010000000000000000000000000000000001001000000000000000000000000010000000000000000000000000001000000,0,0,-5.075349634049999,1.0,50.0
SMSSF-0053496,c1cc(cc(c1)NC(=O)CSc2ccc(cc2[N+](=O)[O-])[N+](=O)[O-])C(F)(F)F,0100000001000001000000000000000000000000010000000000000000000000100000000000000010000000000000000000000000000000001010000000000010000000000000000000000000000000000000000001000000000000100000010000000100000000000000000000000000000000000010000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001010000000000000000000000000000000000001000000000000000000000000000000000001010000000000000000000000000000000000000000000000000010000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000010000000000000000000000000100000000000110000000001000000000000000000000000001000000000000000000000000000000010000101000000000000001010000000000000000000000000000100000000001000000000000001000000000010000000000000000010000000100100000000000100000000000000000010001000000000000000000000000000000000000000000000000001001000000000000000000000000000000,0,0,14.8582626231,1.0,47.0
SMSSF-0053591,c1ccc(c(c1)C(=O)Nc2nc(cs2)c3ccccn3)Br,0000000000000000000000000000000000000000000000000000000001000000100000000000000000000000000000000000000000000000000001000000000010010000000000000000000000000000000000000000000100000000000000100000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000010000000000000000000001000000100000000000000000000000000000000000001000010000000000000000000100000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000000000000000000000000000000000100000000000000001010000000000000000000000010000000000000000000000001000000000000000000000000001000000000000000000001001010000000000000100000000000000000000000000000000000000000000000001000000000000001000000000000000000010001010000000010000101000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000100000100000000000010000000000000000000000000000000000000000000,0,1,90.57444204,0.0,-32.0
