Molecule,SMILES,Fingerprints,Keck_Pria_AS_Retest,Keck_Pria_FP_data,Keck_Pria_Continuous,Keck_RMI_cdd,FP counts % inhibition
SMSSF-0056583,c1cc2c(cc1NC(=O)CN3C(=O)C(NC3=O)(CC)CC)OCCO2,0000000000010000000001000000000001001000010000000000000000001000000000000000000010000000001000000000000000000000000000000000000110000000000000010000000000000000000000000000000000000000100000010000000000000000000000000000000000000000000000000000000000000011000010000000000000000000000000011000001000000000000000000010000000000001000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000100000000000000000000000000000000000000000000001001000000000000000000000000000000010000000000000000000000000010000010000000000000000000000000000000000000000000000000000000000000000000001000000000001000000000000000000000000000000000001000000000000000001000000000000001000000000000000000000000000010000001000001000000000000000000000000010000010010000000010000000100000000000000000000000010000000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000,0,0,-4.11770899289,1.0,55.0
SMSSF-0056588,c1ccc2c(c1)c-3n[nH]c(nc3n2)SCC(=O)c4ccc(cc4)C,0000000000000000000000000000000001000000000000000000000000000000100000000110000010000000101000000000000000000100000010000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000100000000000000000000000000000010000000000001000000100100000000000000000000000000000000010000000001000000010000000000000010000100000000000000001000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000010000000000000000001000100000000000000000010000010000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000100000001000000000000000000001001000000000000000001000100000001000100000000000000000000000000011010000000000000000000000000000000000000010000000000000000000000000000000000000000000010000000000000000000000000000000000000000000,0,0,-5.17557735998,1.0,61.0
SMSSF-0056607,c1ccc(cc1)C2=NN(C(C2)c3ccc4c(c3)nccn4)C(=O)c5cccs5,0000000100000010000001000000000000000000000000010000000000000000100000000100000100000000000000000000000000000000000000000000000000100000100000100000000000000000000000000000000100000000000000000000000000000000000000000000000000000001000000000100000000000001000000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000000010000000000000000000011000010000010000000000000000000000000100010100000010000000000010000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000010000000000000000000000001000000000100000000000000000000000000000000000000101000000000100000010000000000000000000000000000000000010000000000000000000000000001000000000000000000000000000000000010000001000000000000000000000000010000000000000000010000000000000000000001000000000010010000010000000000000000000000000100000000000000000000000000000100000000000000000000000000010000,0,1,36.5690663308,0.0,-15.0
SMSSF-0056657,c1ccnc(c1)c2cc([nH]c2c3cc(cc(c3)Cl)Cl)C,0000000000000000000000000000000001000000000000000000000000000000100000000000000000000000001000000000000000100000000000000000000000010000100000000000001000010000000000000000000100000000000000000000000000000000000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000110010000000000000000000001000000000000000000000000000000000000000010000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000010000000000000000000000101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000010000001000000000000000000000000010000000000000000000000000000100000000000000000000001000000000000000000000000000000000100000000000000000010000000000000000000000000000000000000000001,0,0,-1.5478186637399998,1.0,18.0
SMSSF-0056686,c1cc2cc(cc(c2nc1)NC(=O)CCC(=O)O)OC,0000000000000000000100000000000001000000010000000000000000000001100000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000010000010000000000000000000000000000000100000000000000000000000000000010000000000000000000000000000000000000000000000000000000000100000000000000000000010000000000010100000000000000000001000000000010000000000000000000000000000000000000010000000000001000000100000000000000000000000000100000000000000000000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000010000100000000000010000000000001000000000000000000000000000000000000000000000000000000100000000001000000000000001000000000000000000000001000100001110000001000000000000000000000000010000000000000000110000000000000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0,-3.8868186842,1.0,79.0
SMSSF-0056700,c1ccnc(c1)CC(=O)c2cc(cc(c2)Cl)Cl,0000000000000000000000000000000000000000000000000000000000000000100000000000000010000000000000000000000000000000000000000000000001010000000000000000000000000000000000000000100100000000000000000000000000000000000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000010000100000000000000001000000000000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000001000000000000000000000000000000000000000000000000000001101000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000001000000010000001000000000000000000000010010000000000000000010000000000000000000000000000000001000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000,0,0,3.45317686943,1.0,46.0
SMSSF-0056824,c1cc(sc1)CC(=O)Nc2cc(nc3c2cc(cc3C)C)C,0000000000000010000000000000000001000000010000000000000000000000100000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000100010001000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000010000000000000000010000000000100000000001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000001000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010000000100000000001000000000000000000000010100000010000000000000000001000001000000000000000010000000000000000000000000000000000000000001000000100000001000000000000000000000001000000000000000001000000000000000000000000010000000000000000010000000000000000010000000000001000010000000000000000000010000000000000000000010000000000000000000001000000000000000000000000000000,0,0,-5.8814182195899996,1.0,22.0
SMSSF-0056849,c1ccc(cc1)c2cc(n3c(n2)c(cn3)c4ccc(cc4)Cl)N5CCN(CC5)CCO,0000000000000000000000000000000000000000000100100000000000000000100000000010000010000000000000000000000010000000000000000100000000000000100000000000000000000000000000000000000100000000000000000100000000000100000000001000001000000000000000000000000000000000000000010000000000000000000001000000000010000000000000000000000000000000000000000000000000000000100010000000000000000000001000000000010000000000000000010000100000000000000000000000000000000000000000001010000000000000010000000000100000000001000000000000000100000000000000000000000000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000001000000000000000000000000000000000000000000000000000001000000000100000000000000000000000000000010000000000000000000000000000000000000001000000001000000000000001000000000000000001000000000000001000000000010000000000000010000010000000010000000000100000000010000000010000000000010000000000000000000000000000000010000000000000000000000000000000000000000000,0,0,-55.4602509371,1.0,28.0
SMSSF-0056850,c1c2c(nc3ccccn3c2=O)sc1C(=O)Nc4nnc(s4)C5CC5,0001000000000000000000000000000010000000000000000000000000000001100000000000010000000000000000000000000000000000000000001000000010000000000010000000100000000000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000011000000000000000001000000000000000000000010000000000000000100001010001100000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000001000000000000000001000000100000000000000000000000000000000000000000100000000000000000000000000010000000000100000001000000000000000000000001000000000000000000000000010000000000000100000000001000000010000000000000000000000000000000000000010001000000000000000000000000000000000000000000000000000000100000001001000000000000001001000000001000000000001000000000000000001000000000000000000000000010000000000000000010000000000000000000000000000000010000000010000000001000000000000000000000000000000100000000000000000000000000000000000100000010000,0,0,12.365255104100001,1.0,53.0
SMSSF-0057171,c1cc2c(c3c1cc(c(=O)o3)c4ccc(cc4)OC)CN(CO2)C(C)C,0100000000010000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000100000000001001000000000000000000000000000000010000000000000000001000000000000000000100000000000000000000000000000000000000000100000000000000000000000000000010000011110000000000000000000000000000100010000100000000000000000000100000000000000000000000000000000000000000000000000000001001001000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000000000000000000000000000010000010000000000000000000000000000000000000010000000000000000000000100000001000000000000000000000000000000000000000000100000000000100000000000000100000000000000000000000000000000001000000000100000001000000000000000000000000010000010000000000000010000000000000000000000000100010000000010000000001000000000000000000000000000000000000000000000000000100000000000000000000000000,0,0,-10.6826248133,1.0,143.0
SMSSF-0057217,c1cc(cc(c1)F)C=C2C(=O)c3ccc4c(c3O2)CN(CO4)C5CC5,0000000000010001000100000000000000000000000000001000100000000000100000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001010000000000000000000000000000000000000001000000000010000000000000000000100000000000010000010000000010000000010000000000000100010100100000000000000000000100000000000000000000000000000000000000000000000000000000011000000000010000000000100000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000100010000010000000000000000000000010000000000000100001000000000000001000000000001000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000001000000000000000000000000010000010000100000000000000000100000001000000000100010000000010000010001000000000000000000000000000000000000000000000000000000000000000100000000010000,0,0,5.818811340519999,1.0,44.0
SMSSF-0057303,c1cc2c(c3c1cc(c(=O)o3)c4ccc(c(c4)OC)OC)CN(CO2)CC5CCCO5,0000100000010000000001000000000001000000000000000000000000000000000000000000000010000000000000100000000000000000000000000000000000000100100010000000000000000000000000000001000000000000000000000000000000010000000000000000010000000000000000000000000011000000000000000000000000000000000000000000000000000100000000000010000011010010000000000000000000000000100110000100000100000000000000100000000000000100000000000000000000000000000000000000001001001000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000010000000000000000000000000000000000000000000010000010000000000000000000000000000000000000010000000000000000000000000000001000000000000000000000000010000000000000010100000000000000000000000000000000100000000000000000010000000001000000000100010001000000000000000000000000010000010000000000000010000000000010000000000000100010000000010000000001100010000000000000000000000000000000000000000000000100000000000000000000010000,0,0,1.45941128419,1.0,75.0
SMSSF-0057347,c1cc(oc1)CN2Cc3c(ccc4c3oc(=O)c(c4)c5ccc(c(c5)OC)OC)OC2,0000000000010000000001000000000001000000000000000000000000000000100000100000000010000000000000100000000000000000000000000000000000000100100010000000000000000000000000000001000000000000000000000000000000010000010000000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000010000011010010000000000000000000000100100010000100000000000000000000100000000000000000000000000000000000000000000000000000001001101000000000000000000000000000001000000000000000000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000100000000000000000000000000000000000000000010000010000000000000000000000000000000000000010000000000000000000000000000001000000000000001000000000010000000000000010100000000000000000100000000000000000000000000000000000000000001000000000100010001000000000000000000000000010000010000000000000010000010000000100000000000100010000000010000000001100000000000000000000000000000000000000000000000000100000000000000000000000000,0,0,-20.8096769922,1.0,122.0
SMSSF-0057439,c1ccnc(c1)CN2Cc3c(ccc4c3OC(=Cc5cccc(c5)F)C4=O)OC2,0000000000010001000100000000000000000000000000001000100000000000100000100000000010000000000000000000000000000000000000000000000001010000000000000000000000000000000000000000100100000000000000000000000000000000000000000000010000001010000000000000000000000000000000100000001000000000010000000000000000000000000000000010000010000010010000000000000000000000100010100100010000000000001000100000000000000000000000000000000000000000000010000000000001000000100010000000000100000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000100010000010000000000000000000000010000000000000100001000000000000001000000000101000000000000001000000000010000000000000010000000000000000001000000000000000000000000000000000000000000000000000000010000001000000000000000000000000010000010000000000000000000000100000000000000000100010000000010000010001000000000000000000000000000000000000000000000000000000000000000100000000000000,0,1,70.3765784909,1.0,38.0
SMSSF-0057679,c1ccc(c(c1)C(=O)N2CCN(CC2)c3ccc(nn3)c4ccccn4)F,0100000010000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000010000000010000000000100000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000001000000000000000000000000000010000000000000001000010000000000000000000100000001000000000000000000000001000100000000000000000000000000000000000000000010000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000110000000010000000010000010000000000000000000000000000000000000000000000001000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000000000010000000000000010000001000000000000000000000000000000000000000000010000000000100000000010000000000010000000110000001000000000000000000110000100000000000010000100000000000000000000000000000000100000,1,0,107.537215198,0.0,-27.0
SMSSF-0057694,c1cc(cc(c1)[N+](=O)[O-])c2nnc(s2)NC(=O)CSc3nnc(s3)NC(=O)COc4ccc(cc4Cl)Cl,0000000000000001000000000000000010000000010000000000000000000000100000000000000010000010000000100000000000000000000010000000000010000000100010000000000000000000001101010001000000000000010000001000000000000000000000001000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000100000000000000010000000000000010000000001000000000001000000100001000000000000000000000000000000000000010010000000000000000000000000000000000000000000000000010000000000000000000000000000000010000000000000000000000000000000000000000000001000000000000000000000010100000000000000000000000000000000000000000000000000000000000000010000000010000000000000001000000010000000000010000000000000000000100000000001000000001100000001000000001000000000000000000000000000000010000001000010000000001000000001000000000000000000000100000000001000000000000000000000000010000000000000000010000000000000000100000100000000000000000010001000000100000000000000000000000000000000010000000000100010001000000010000000000000000,0,0,-0.106584001252,1.0,44.0
SMSSF-0057723,c1ccc(c(c1)C(=O)N2CCN(CC2)c3ccc(nn3)c4ccccn4)OCC,0100000000000000000000000000000001000000000000000000000000000000100000000000000010000000000000000000000000000000000000000000000000010000000010000000000100000000000000000000000100000000000000000000000000000000000000100000000000000000000001000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000010000010000000000000001000000010000000000000000000010000000000000001010010000000000000000000100000001000000000000000000000001000100000000000000010000000000000000000000000010000000000000010000000000000000000000100000000000000000000000000000000000000000000000000000000000110000000010000000000000010000000000000000000000000000000000000000000010000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000010000000000000010000001000000000000000000000000000000000000000000010000000000000000000010000000000010000000010000001000100000000000000110000100000000000010000100000000000000000000000000000000100000,1,0,108.667970739,0.0,-31.0
SMSSF-0057807,c1ccc2c(c1)CCN2C(=O)CN3CCN(CC3)c4nccn4c5ccccc5F,0010000010000000000000001000000000000000000000000000000000000000100000000010010010000000000000000000000000000000000000000000001000000000000000000000000000000000100000000000001101000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000100000100000000101000000000000000000000000000000000000000000000000000010000000000000010000001000000000000011000000001000000000000000000010000000000000000000010000000000000000000000000001000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000001000100000000000000000000000100000000000000000000000000000010010000000000000000000000011000000000000000000000000000000001000000000000001000000000000001000000000001000000000000000000000000000000000000000010000000000000000000000000000000000000001000000001000000000000000000000000010000001000000000000001000000000000000000000000000010000000000100000000000000000000010000000010000000000000000000000000000000000000000000000000000000000000000000000000100000000000000,1,0,43.9907731124,0.0,-69.0
SMSSF-0057849,c1cc(c(cc1C(=O)N2CCN(CC2)c3nccn3c4ccc(cc4)C)C)C,0000000000000000000000001000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000100000000000000000000010110000000000001000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000010000100000100000000001000000001000000000000000000010000000000000000000010000000000000000000000000001000000000000000000000001000100000000000010000010000000000000000000000000000000000000000000000000000000000001100000000000000000000000000100000000000000000000000001000000000000000000000000000000010000000000000000100000100000000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000101000001000000000000000000000000000000000010000001000000000000000000000000010000000000100000010010000000000000000000000000000010000000010000001000000000000000000000000000000000000000000100000000000000000000000000000000000000,1,0,35.6682936449,0.0,-30.0
SMSSF-0057883,C(#N)c1c2c(sc1NC(=O)CN3C(=O)CCC3=O)CN(CC2)C(C)C,0100000000000010000000000000000001000000011000000010000000000000000000000000000010010000000000001000000000000000100000000000000010000000000000000000000000000100001000000000000000000000000000000001000000000000000001001000000000000000000000000100000000000000000010000000000000000000000100001000000000000000001000000010000000000000000001000000000000000000000010101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000001001010000100000000000000000000000000000000000000000000000000010000000000000000000000011000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000010000000000000000000101000101000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000100010000000010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0,2.7076671469200004,1.0,83.0
SMSSF-0057893,c1cc(cc(c1C(=O)N2CCN(CC2)c3nccn3c4ccc(cc4)C)OC)OC,0000000000000000000000001000000001000000000000000000000000000000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000100000000000000000010010110000000000001000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000010000010000000000000001000000001000000000000000000010000000000000000000010000000000000000000000000001000000000000000000000001000100000000000000000000000000010000000000000000000000000000010000000000000000000001100000000000000000000000000100000000000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000010010000000000000000000100000001000000000000000000000000000000000000000000000000000000100000000000000000101000001000000000000000000000000000000000110000001000000000000000000000000010000000000100000010010000000000000000000000000000010000000010000001000101000000000000000000100000000000000000100000000000000000000000000000000000000,1,0,37.984583352899996,0.0,-27.0
SMSSF-0057937,c1cc(c(c(c1)Cl)C(=O)N2CCN(CC2)c3nccn3c4ccc(cc4)C)F,0000000010000001000000001000000001000000000000000000000000000000100000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000100000000000000000000010110000000000000000000000000000000000000000000000000000000010000000000000010000000000000000000000000000000010000000000000010000000001000000000001000000001000000000000000000010000000000000000000010000000000000000000000000001000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000001001001100000000000000000000100000100000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000011000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000101000001000000001000000000000000010000000010000001000000000000000000000000000000000000100000010010000000100000000000000000000010000000010000001000000000000000000000000000000010000000000100000000000000000000000000000000000000,1,0,62.478070529300005,0.0,-27.0
SMSSF-0057981,c1cc(ccc1C)n2ccnc2N3CCN(CC3)C(=O)COc4ccc(cc4)OCC,0000000000000000000000001000000001000000000000000000000000000000000001000000010010000000000000000000001000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000100100000001000000000010111000000000000000000000000000000000000000000000000000000001000000000000000000000000000100000000000000000010000000000000010000000000000000000001000000001000000000000000000010000000000000000000010000000000000000000000000001000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000100000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000010010000000000000000000100000001000000000000000000000000000000000100000000000000010000000000000000000000101000001000000000000000000000000000000000010000001000000000000010000000000000000000000100000010010000000000000000000000000000010000000010000000000000000000000000000000000000000000010000100000000000000000000000100000000000000,1,0,59.902701363999995,0.0,-30.0
SMSSF-0058009,c1cc(cc(c1)Br)C(=O)c2c(c3c(c4c(nc3s2)CCCC4)c5cccs5)N,0000100001000011000000000000000000000000000000000000000000000010100000000000000000000001000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000100000011000100000000000001000000000000000100000001000000000000000000000000000000000000010000100000100000000001000110000000000000000000000100000000000000000000000000100000000000000000000000000000000000000000000000100010000000000000000000000000100000000000000000000000000000001000010000010000000000000000000000000000000000010001000000000000110000000000000000000000000000000000000000010000000000000000000000001000000000000000000000000000000000000001000000001001010000000000000000000000000000000010000100000000000000100000000000000000000000001000000000000000000000001000000000000000001000000000000000000000000010000000000000000010000000000000001000000000000001010000000000000000000000000000000001101000000000000000000000000000000000000000000000000000000000000,0,0,-40.9059320566,1.0,88.0
SMSSF-0058056,c1cc2c3c(c1)C(=O)N(C(=O)c3ccc2N4CCCCC4)CCOC(=O)c5ccc(cc5)[S-](=O)(N6CCCCC6)[O-],0010100000000101000000000000000000000000000000000000000000000000100000000000000110000000000000000000000000000000000000000100000000000000010000000101000000000000000000000000000000000000000000001000000000000000000000000000000000000001000000000000000000000000000000000001000100000000000001000000000000000000001000100010000001000000000001000000000000000000100010000100000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000001000000000000000000000000000000000000000001000000000000000000000000000000000000001000000000001000000000000000000100000000000000000001000000000000000001000000000000000001000000100000000001000000010000000000000000000000100000010000000000000010000000000000000000100000000001000001010000000000000000000000000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000001010000000000000000000000000001000000000001010100000000000000010000000000000010000000010000000000000000000000001000000000000010000000001000000000000000000000000000000000000000,0,0,0.6888264107559999,1.0,148.0
SMSSF-0058058,c1ccc2c(c1)C(=O)N(C2=O)CC(=O)Nc3c(c4c(s3)CN(CC4)C(C)C)C(=O)N,0100000000000010000000000000000001000000011000000010000000000000100000000000000010010000000000000000000000000000000000000000000010000000000010000001000000000100001000000000000100000000000000000000000000000000000000001000000000000000000000000100000000000000000010000000000000000000000100001000000000000000000001000010000000000000000001000000000000000000100010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000101001000001100000000000000000000000000000000000000000001000000010000000000000000000000001000000000000000000000000000000000000001000000000001000000000000000000000000000000000000000000010000000000000000000001000100000000001010100000000000000000000000000000000000001000000000000000000000000000001000000000000010010000000000000000000000000100010000000010000000000000000000000000000000000001000000000001000000000000000000000000000000000000000,0,0,0.492433985963,1.0,71.0
SMSSF-0058071,c1cc2c(c3c(cc2Cl)CN(CO3)CCCN4CCOCC4)nc1,0000000000000000000100000010000000000000000000000000000000000000100000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000100000000000000000000000000000000000010000000000000000000000000000000000000000000100000000000001000000000000000000000000000000000000000000000000000000000000001000000000010000000000010000000001000000000001001100000000010000010000000000000000001000000000010000000000001000000100000001010000010000000000000000000000000000000000000000000000000000000000100000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010010000000000000000000000000000000000000000100000000000000000000000001000000000000000000000000010000000000000010000000000000000000000000000000000001000000000000000000001000000000000000010000001000000000000000000000000010000000000010000000000000000000000000001000000100010000000010001000000000010000000000000000000000000000000000000000000000000000000000000000000000100,1,0,104.92845187399999,0.0,-24.0
